EllipseID,X,Y,Length,StrokeScale,Angle,color
571,97,158,2,1,-82.03006776263143,#3A2024
572,95,190,2,1,201.71688207515436,#745341
573,49,149,6,1,-79.94866386714108,#746258
574,52,109,3,1,228.78936884546732,#1E1619
575,1,136,1,1,90.0,#FEFEFE
576,116,185,3,1,235.29179821831542,#493229
577,165,145,3,1,91.83941341418657,#FEEBE0
578,14,57,1,1,90.0,#EFEBEE
579,75,71,5,1,167.4646829070332,#944240
580,151,72,6,1,80.1370288313968,#C79C9B
581,91,115,4,1,-55.8039031555264,#1E1414
582,73,151,4,1,92.96472139840051,#745341
583,25,188,2,1,-7.2308190157737045,#1E1619
584,157,15,1,1,121.67341561699669,#9F9596
585,98,81,3,1,117.6109151098934,#503D18
586,115,124,4,1,139.10326495630233,#643B27
587,112,104,2,1,-22.61279069821039,#3A2F20
588,67,39,3,1,-62.06698147390813,#72472A
589,162,169,2,1,-40.03233053217539,#101014
590,152,51,6,1,66.97402078288309,#9D694C
591,186,124,2,1,101.11396122444522,#FEFEFE
592,109,35,3,1,69.65585666032901,#3A2024
593,128,174,2,1,83.50131612203678,#2C241B
594,58,141,5,1,247.11288453115284,#493229
595,82,191,3,1,182.4585829548638,#875B3F
596,26,46,2,1,187.07360494124538,#9F828F
597,49,32,9,1,-58.64754054256866,#E1D5CE
598,153,36,3,1,248.57723858283606,#9F828F
599,143,166,4,1,4.932051078648897,#503022
600,173,140,1,1,-4.786366371471772,#FEFEFE
601,60,17,5,1,240.71417721981618,#9F828F
602,6,1,2,1,189.90921864412903,#FEFEFE
603,173,104,2,1,197.3310873066775,#FEFEFE
604,159,87,7,1,89.01129598793541,#9D8959
605,106,81,3,1,127.2606621474477,#7C421C
606,124,111,3,1,-19.58337438751026,#643B27
607,10,186,2,1,-1.962506538986716,#1E1414
608,51,116,4,1,252.31918896768963,#3A2F20
609,158,103,7,1,116.19942329996184,#FEE0EB
610,182,28,1,1,187.34943021353297,#9F9596
611,107,160,2,1,182.32853141485938,#503D18
612,23,165,5,1,-13.087224664626248,#FEFEFE
613,78,31,1,1,159.53198195443997,#502512
614,106,100,4,1,1.9939413037722034,#745341
615,60,178,5,1,115.76342575345927,#721F1D
616,21,176,3,1,-16.756006211448437,#1E1916
617,108,76,2,1,211.68756597481192,#7C6725
618,186,131,1,1,179.68326546877296,#FEEBE0
619,176,20,2,1,151.1070984245635,#9F9596
620,118,79,4,1,251.94481965204247,#3A221C
621,70,54,2,1,131.1657427547754,#110E14
622,69,181,2,1,117.57643143939524,#604F45
623,112,152,2,1,-49.761173742812645,#2C241B
624,45,114,6,1,263.41393925000995,#72472A
625,21,190,2,1,-58.86287518661263,#131014
626,111,191,2,1,-78.40062537184158,#7C6725
627,174,37,1,1,35.594359236481516,#9F828F
628,123,40,4,1,80.39463222434676,#745341
629,35,101,6,1,263.26051033490916,#FEEBE0
630,26,105,2,1,150.94252683946328,#FEFEFE
631,135,6,2,1,76.38215610038142,#9F9596
632,47,72,5,1,-62.852004463826376,#1E1414
633,47,61,5,1,-71.50276639586437,#721F1D
634,54,3,1,1,-0.0009155802866445129,#9F8A82
635,176,3,2,1,-24.28506166555377,#C79C9B
636,23,86,1,1,7.33596280586417,#EFEBEE
637,27,26,1,1,90.0,#FEE0EB
638,49,158,5,1,-43.84132828468253,#E1D5B3
639,54,32,6,1,-57.19726065532902,#60563A
640,157,190,2,1,-82.72156456289451,#1E1916
641,101,154,2,1,-58.057113699840215,#723914
642,170,29,2,1,88.23455732857838,#9F9596
643,63,70,5,1,132.223866349598,#874C25
644,21,114,1,1,163.53660582301205,#FEE0EB
645,185,177,2,1,47.641359058778775,#3A2024
646,43,144,6,1,-75.02547407311891,#FEFEFE
647,19,149,2,1,37.06589753899448,#FEE0EB
648,176,158,8,1,1.5890257498270017,#FEFEFE
649,177,35,1,1,-46.100225416419335,#C79C9B
650,152,28,1,1,-50.0653792614265,#9F7679
651,33,186,2,1,-87.05501910778077,#110E14
652,90,65,4,1,133.2412253296902,#1E1619
653,111,136,2,1,144.05771459942935,#87312F
654,44,130,7,1,264.08779296954754,#C79C9B
655,132,125,3,1,29.05045973361124,#744A4A
656,103,55,3,1,157.06953769717148,#503D18
657,5,77,1,1,90.0,#FEFEFE
658,187,180,2,1,5.280345422225963,#1E1A1A
659,21,6,2,1,181.90961340624887,#FEFEFE
660,56,161,5,1,-75.39028724093973,#3A221C
661,20,84,1,1,90.0,#FEFEFE
662,185,12,1,1,189.60493280101906,#9F8A82
663,59,120,3,1,245.32018011581056,#3A2B27
664,137,87,3,1,169.59573170831345,#9D694C
665,189,52,2,1,2.0681387310924606,#9F9596
666,4,173,4,1,-22.818371399515243,#EFEBEE
667,52,97,6,1,63.54840061646121,#493C37
668,68,133,4,1,93.05422382924583,#3A221C
669,95,46,2,1,40.157148697377906,#131014
670,40,109,8,1,257.77803448312056,#9D5959
671,137,188,4,1,149.3084972610436,#604332
672,160,132,1,1,116.07754737286206,#FEFEFE
673,171,78,2,1,210.16795754105897,#9F9596
674,91,102,2,1,-86.7370857617102,#3A2F20
675,30,191,2,1,259.95337248675924,#2C1B17
676,52,166,4,1,-76.74296197360138,#493C37
677,82,144,2,1,162.032465851469,#493F2E
678,126,24,4,1,248.38178512987884,#604F45
679,154,98,7,1,110.28018605097193,#7C2725
680,31,170,7,1,-11.018375778914631,#131014
681,86,87,4,1,203.19393551898162,#7C5034
682,153,117,3,1,107.2052033277897,#FEFEFE
683,29,162,3,1,-29.661668414472175,#FEFEFE
684,70,65,4,1,224.8738447355423,#503022
685,171,144,2,1,7.179782506396023,#FEFEFE
686,147,42,5,1,62.80981097056653,#9F8A82
687,118,127,2,1,123.47310888278835,#643B27
688,96,162,2,1,268.2955127966578,#721F1D
689,140,147,7,1,88.24464164541551,#643B27
690,72,53,2,1,222.3998158177545,#2C2220
691,70,12,5,1,-26.853732232863052,#9F8A82
692,105,178,2,1,146.3004363883079,#725D1D
693,111,17,4,1,174.33338859175808,#74684A
694,33,139,1,1,-84.77778539424403,#FEFEFE
695,29,22,1,1,90.0,#EFCFDB
696,167,63,1,1,269.0104151425845,#9F9596
697,8,64,1,1,90.0,#FEFEFE
698,125,3,2,1,-47.503234550346235,#9F9596
699,48,20,2,1,-82.69161046927098,#FEFEFE
700,149,91,3,1,108.11430873003086,#604332
701,60,99,4,1,29.14046661422193,#644D1B
702,9,106,1,1,90.0,#EFEBEE
703,7,33,2,1,8.549267978646299,#FEFEFE
704,65,122,5,1,59.57633443810568,#101014
705,149,142,2,1,65.55191982875587,#FEE0EB
706,184,42,2,1,-11.980642891036695,#9F8A82
707,163,43,2,1,-70.00983788976086,#9F9596
708,190,159,6,1,12.83334621258254,#FEFEFE
709,191,27,2,1,192.90219206613483,#9F9596
710,13,20,1,1,90.0,#FEE0EB
711,136,104,4,1,97.32656877063181,#7C5034
712,175,176,2,1,6.905377889062805,#131014
713,115,135,2,1,171.82851255875994,#101014
714,132,23,5,1,73.99170140229012,#9D5959
715,51,102,2,1,7.079950260554611,#131214
716,148,53,4,1,53.23457496980153,#604332
717,181,8,2,1,17.56397416202961,#BB9D8C
718,44,156,7,1,-72.889908539288,#E1D5B3
719,121,57,5,1,117.13008707870281,#643B27
720,129,8,2,1,224.70519692401695,#9F9596
721,76,13,6,1,-18.659554373149476,#604332
722,167,85,3,1,238.86458899162864,#9F9596
723,142,8,2,1,26.10918587966971,#9F9596
724,176,50,2,1,20.919202621227782,#9F9596
725,19,86,1,1,0.6343345160231451,#FEFEFE
726,159,114,2,1,125.79118105563758,#ECCFEF
727,172,178,1,1,-49.303163342016745,#745341
728,129,64,4,1,49.52749546280397,#493229
729,174,156,4,1,8.879422179524227,#EFEBEE
730,177,130,1,1,164.07928190875379,#FEFEFE
731,27,149,1,1,24.47402658911237,#FEEBE0
732,23,80,1,1,90.0,#FEEBE0
733,29,71,2,1,267.87772242705165,#FEEBE0
734,136,181,4,1,89.86423181770375,#643B27
735,129,183,3,1,266.71381220883916,#131214
736,2,166,4,1,189.0370906901237,#FEFEFE
737,24,168,11,1,-18.973237464656407,#9F9596
738,101,110,4,1,-22.96082359836653,#3A2024
739,21,67,1,1,90.0,#FEFEFE
740,57,66,3,1,53.75588638002755,#1E1916
741,42,40,4,1,-69.12143441568037,#FEFEFE
742,117,152,4,1,-77.62039453561121,#493F2E
743,125,90,3,1,157.85950084527232,#875B3F
744,79,117,3,1,264.2194696283467,#945B34
745,20,54,1,1,262.98714489373947,#FEEBE0
746,33,71,4,1,-70.49210861706194,#FEFEFE
747,77,11,6,1,-15.477843698491483,#946B51
748,181,2,2,1,71.238966680875,#9F9596
749,145,186,5,1,-88.18806096898959,#502512
750,61,36,2,1,73.46678504846741,#2C2220
751,50,26,5,1,-53.38246873218202,#FEFEFE
752,46,138,7,1,261.29022755630143,#E1B9A1
753,150,147,3,1,73.70570683242325,#FEE0EB
754,5,70,1,1,90.0,#FEFEFE
755,40,5,7,1,213.7358684994132,#9F9596
756,191,45,2,1,81.78100349476102,#BBA776
757,109,6,5,1,-4.01452536756581,#9D5959
758,73,19,5,1,-21.06069965850297,#3A2B27
759,59,135,4,1,86.135302248239,#1E1619
760,4,11,1,1,90.0,#E1D5B3
761,75,67,4,1,170.4181538449543,#2C1B17
762,139,106,3,1,44.7052205304891,#946B51
763,130,132,6,1,-39.44965564804997,#503D18
764,4,144,2,1,6.635197768588554,#FEE0EB
765,55,41,4,1,-61.40595758712041,#9D694C
766,26,182,2,1,-52.93547319809207,#131214
767,25,97,2,1,20.171718784166103,#FEFEFE
768,69,135,5,1,94.22286605005785,#3A2B27
769,152,126,1,1,93.40791881639076,#FEFEFE
770,128,24,4,1,206.48115629710105,#2C1B1E
771,94,167,1,1,127.84275049596187,#644D1B
772,136,187,5,1,133.18140346762476,#493C37
773,129,34,3,1,111.70573621109881,#604332
774,118,40,2,1,-63.91713371153082,#1E1916
775,34,168,8,1,-18.96822499038369,#493C37
776,78,70,5,1,178.57779015570293,#7C5034
777,36,161,5,1,-11.935125120089396,#FEE0EB
778,22,59,1,1,204.66645015107605,#FEFEFE
779,65,131,3,1,261.5740657022986,#2C241B
780,177,175,2,1,8.014283513699695,#1E1414
781,90,1,2,1,-59.99657490263684,#9F9596
782,19,158,3,1,254.93959337662628,#FEFEFE
783,188,88,2,1,214.06691549877638,#9F9596
784,43,185,6,1,79.1866329717342,#7C2725
785,136,101,3,1,72.61225537633965,#874C25
786,9,166,2,1,217.88963887349223,#FEFEFE
787,28,108,1,1,-64.00990194011194,#FEFEFE
788,139,122,6,1,-51.121123115095514,#2C1B1E
789,126,93,2,1,28.591208463377605,#9D5959
790,106,1,2,1,119.90773016748143,#9F828F
791,85,129,3,1,217.44247315756706,#604F45
792,118,148,4,1,-77.65582037638347,#723914
793,103,138,2,1,-41.402122161360836,#875B3F
794,93,8,7,1,-1.8016460947867756,#9F8A82
795,22,52,2,1,221.75223655498954,#FEFEFE
796,114,169,4,1,-88.9114771481376,#2C1B17
797,105,134,4,1,188.24352738270153,#9D8959
798,72,15,6,1,-23.009128427807852,#874C25
799,157,10,1,1,3.712483643013911,#9F9596
800,87,160,2,1,-85.42920077835325,#945B34
801,94,153,2,1,-87.60686942498418,#7C5034
802,59,66,3,1,116.41092388081739,#604332
803,136,85,4,1,157.8045180604887,#723914
804,166,6,2,1,-30.057820062191567,#9F9596
805,4,54,1,1,90.0,#FEFEFE
806,63,145,3,1,233.42882747919066,#2C1B1E
807,59,172,3,1,129.33870881743272,#2C241B
808,108,4,3,1,32.398856124239934,#BB9D8C
809,58,32,4,1,-49.680983605645565,#643B27
810,179,72,1,1,109.3125763625124,#9F9596
811,121,88,4,1,178.37113451062413,#644D1B
812,106,91,3,1,154.36458021822008,#9D694C
813,44,18,1,1,200.8620272301339,#FEFEFE
814,37,105,8,1,268.96309806630507,#E1D5B3
815,172,21,2,1,159.9036653884853,#9F8A82
816,175,143,2,1,8.454128396514633,#ECCFEF
817,133,109,3,1,82.60678558442359,#947F40
818,115,187,3,1,236.99115138792538,#644D1B
819,74,5,2,1,-51.819348444101564,#9F828F
820,37,122,3,1,257.91964483478836,#FEE0EB
821,46,94,3,1,-73.49062558405137,#1E1916
822,81,117,3,1,263.0485763629826,#7C6725
823,91,143,3,1,12.127882659634139,#7C421C
824,186,138,1,1,90.0,#FEFEFE
825,5,171,1,1,161.42401423629184,#FEFEFE
826,185,174,2,1,30.366046042350952,#101014
827,171,153,2,1,58.15380781614521,#FEEBE0
828,168,174,2,1,24.522593432739697,#1E1A1A
829,34,6,5,1,214.21594838069626,#EFEBEE
830,131,15,7,1,32.06935501855845,#9F9596
831,19,63,1,1,90.0,#FEFEFE
832,123,119,4,1,156.10468884233927,#643B27
833,165,32,1,1,196.96737689939295,#9F8A82
834,72,41,3,1,44.46494912081071,#3A2B27
835,155,191,2,1,-31.261058597606805,#131214
836,131,156,4,1,101.24740788205463,#2C1B1E
837,189,149,1,1,-22.594602812929324,#FEFEFE
838,79,126,3,1,257.0241200434788,#725D1D
839,114,17,5,1,191.586124707615,#60563A
840,17,107,2,1,234.9032507941334,#FEFEFE
841,111,160,2,1,254.24865172484326,#72472A
842,16,182,2,1,-32.622747282333464,#3A221C
843,0,141,1,1,-0.9042362408133755,#FEFEFE
844,184,145,1,1,90.0,#FEFEFE
845,115,132,3,1,162.9958582799797,#944240
846,39,65,10,1,-75.89644836383147,#C7BC9B
847,113,172,3,1,263.8755304230157,#875B3F
848,1,55,1,1,90.0,#FEEBE0
849,182,139,1,1,90.0,#FEFEFE
850,111,168,3,1,-84.87151369746024,#493229
851,147,38,6,1,60.5868760950883,#9D7C6B
852,179,108,2,1,215.21333259840415,#ECCFEF
853,138,38,2,1,198.05235304722657,#493F2E
854,96,175,2,1,237.31850466744893,#60563A
855,123,122,3,1,212.3493803013028,#110E14
856,40,119,8,1,257.50774542196996,#FEEBE0
857,166,83,3,1,250.83117370114834,#9F9596
858,43,163,9,1,-38.722304561502966,#87712F
859,12,182,2,1,-26.29456957082536,#1E1A1A
860,10,156,4,1,153.2585058105023,#FEFEFE
861,172,183,2,1,43.95720279656828,#3A2F20
862,60,133,3,1,163.96905651418797,#1E1619
863,84,2,1,1,0.4376288784578719,#9F9596
864,124,154,3,1,259.63058135574204,#1E1916
865,48,17,3,1,216.32470082413127,#FEEBE0
866,70,143,5,1,95.52857215057473,#503D18
867,63,67,5,1,143.39788277088536,#643B27
868,158,49,2,1,-45.78890930749583,#9F9596
869,25,41,4,1,18.154766157379115,#FEEBE0
870,57,127,3,1,-53.54404674685975,#502512
871,106,144,3,1,-6.786431776110732,#723914
872,13,132,1,1,-88.41587069375962,#FECCCC
873,133,172,4,1,79.3603489129725,#2C1B17
874,172,66,2,1,36.883292140916524,#9F828F
875,130,42,4,1,104.16700048367979,#60563A
876,88,83,4,1,203.56515418875438,#493C37
877,58,145,5,1,252.67409916001836,#604332
878,48,167,4,1,61.948820699832716,#74684A
879,79,147,2,1,83.19225590747865,#60563A
880,148,3,1,1,259.2210566736087,#9F9596
881,74,117,4,1,258.3349844694393,#7C6725
882,107,122,4,1,-2.67432690332177,#7C421C
883,19,113,2,1,169.31186984000777,#FEFEFE
884,63,95,5,1,87.21327462885384,#7C6725
885,31,84,5,1,-86.10498319942022,#FEFEFE
886,77,73,3,1,206.82539585877072,#72472A
887,54,166,5,1,-76.6229560538184,#7C421C
888,44,185,6,1,80.54705511316537,#642E13
889,166,159,11,1,2.441446053756934,#746258
890,176,5,2,1,-4.002795946030986,#9F8A82
891,76,136,3,1,107.43744629729734,#72472A
892,163,188,1,1,-25.297629378056143,#2C1B17
893,146,183,5,1,-85.58889437696959,#3A2024
894,113,100,4,1,-5.970124807944529,#746258
895,57,5,2,1,56.86541167584396,#9F9596
896,91,135,2,1,214.49620783711288,#875B3F
897,2,119,1,1,90.0,#FEFEFE
898,19,6,2,1,200.68342607849956,#FEEBE0
899,131,34,3,1,160.10662110989074,#3A2F20
900,118,176,3,1,255.4616739395889,#875B3F
901,171,168,2,1,-1.8597652559548266,#60563A
902,111,80,4,1,246.74193310793726,#945B34
903,160,83,6,1,89.50384622046982,#C79C9B
904,49,47,6,1,-72.63001699047359,#74684A
905,85,115,3,1,260.68384346850513,#874C25
906,67,152,4,1,87.00371182171966,#131214
907,185,52,1,1,-24.72445635096821,#9F9596
908,162,164,4,1,-17.12672263298667,#1E1A1A
909,74,128,5,1,45.372902793093765,#745341
910,76,185,2,1,193.99697817519666,#745341
911,65,59,3,1,136.1173113730836,#2C1B1E
912,60,92,4,1,88.89556087040796,#945B34
913,67,113,5,1,70.31961368414454,#604F45
914,125,149,2,1,243.52259173283406,#1E1414
915,83,95,3,1,-28.66603373089751,#604F45
916,173,66,1,1,45.28315005102416,#9F9596
917,105,102,4,1,22.673591140765012,#604332
918,102,170,2,1,-68.63836903473373,#642E13
919,4,30,1,1,-15.156696913018266,#FEEBE0
920,175,72,1,1,68.86965045847782,#9F9596
921,163,52,1,1,12.503839635826509,#9F9596
922,31,103,2,1,-88.53086008066398,#FEFEFE
923,81,12,7,1,-20.602628005805997,#946B51
924,45,58,5,1,-50.89228674385916,#604332
925,56,130,2,1,-78.62008705028572,#1E1414
926,36,189,2,1,199.23650270034614,#3A221C
927,165,179,2,1,-81.41481337349384,#1E1619
928,183,0,2,1,48.89187546435415,#9F9596
929,26,43,6,1,17.663375243130687,#FEFEFE
930,128,51,2,1,-3.3303160191668297,#7C2725
931,134,54,3,1,60.37843677625365,#BB7676
932,156,136,1,1,89.36817326341476,#FEFEFE
933,90,153,2,1,-41.72614567184419,#603A3A
934,2,159,4,1,120.13629353149108,#FEE0EB
935,77,164,2,1,133.93799065772168,#87712F
936,138,126,4,1,-21.81861755333877,#604F45
937,17,117,1,1,-17.367463354407093,#FEFEFE
938,82,166,1,1,196.0228261143492,#7C5034
939,13,88,1,1,-50.30269125415185,#FEFEFE
940,191,117,2,1,-87.16970063310805,#FEFEFE
941,126,169,3,1,256.83227974833414,#1E1414
942,95,140,3,1,-3.5538500260766455,#745341
943,6,155,3,1,121.3583945019327,#ECCFEF
944,68,94,2,1,73.1832275884324,#9D7C6B
945,184,170,3,1,28.58846602803586,#101014
946,73,166,3,1,120.03778604887903,#60563A
947,80,85,4,1,214.72687202657318,#503022
948,102,148,2,1,253.67156348462177,#9D7C6B
949,130,116,3,1,130.32702580227004,#493F2E
950,104,128,3,1,256.10162314706525,#492E30
951,92,160,2,1,-16.289616634637596,#744A4A
952,119,38,2,1,24.66641146614353,#642E13
953,30,45,6,1,17.29989002870134,#FEFEFE
954,10,48,2,1,191.13777110310014,#FEFEFE
955,93,177,2,1,229.23219164628046,#875B3F
956,55,72,4,1,89.75522933751645,#1E1916
957,2,99,1,1,90.0,#EFEBEE
958,133,18,7,1,51.999947116298586,#604F45
959,115,49,4,1,-73.94480484109943,#2C2220
960,168,122,3,1,81.43892212098409,#FEFEFE
961,49,114,4,1,247.95171183156498,#641B1D
962,101,165,2,1,220.44767534103514,#87712F
963,85,111,3,1,246.9719475805223,#7C421C
964,15,179,3,1,-22.182865194690905,#1E1A1A
965,123,92,3,1,101.30378298583216,#74684A
966,75,106,4,1,-53.8435698970963,#9D5959
967,58,37,4,1,-58.37990083161105,#604332
968,108,20,4,1,40.833873519932176,#9D8959
969,180,123,1,1,-86.57484655342375,#FEFEFE
970,59,167,4,1,-68.4130780651075,#110E14
971,115,38,2,1,176.59665217522502,#1E1916
972,55,100,6,1,50.249536878353766,#493F2E
973,138,61,5,1,240.32874692466814,#87712F
974,86,78,5,1,215.8648308044717,#3A2024
975,139,158,4,1,84.16294713816995,#744A4A
976,82,113,3,1,251.9757897921453,#947F40
977,84,144,2,1,194.461556102037,#503D18
978,99,24,4,1,-24.013268077947814,#643B27
979,182,40,2,1,-3.1521977531276946,#9F9596
980,72,34,2,1,-29.758223194639257,#493C37
981,16,5,2,1,200.56260691778294,#EFEBEE
982,37,117,5,1,257.19831843794816,#FEE0EB
983,111,166,3,1,-83.80959980645537,#493C37
984,7,9,1,1,180.88878973486277,#FEFEFE
985,164,9,2,1,-30.543497907159022,#9F828F
986,178,62,1,1,35.72621885546774,#9F9596
987,185,167,3,1,20.35019926584428,#642E13
988,44,71,4,1,-72.21990677120945,#502512
989,142,23,3,1,47.069231809297655,#C7BC9B
990,134,146,5,1,117.14468531545634,#503022
991,136,165,4,1,70.62818689487713,#641B1D
992,69,90,3,1,258.41394437681737,#9D5959
993,124,168,4,1,254.4874067911116,#3A2B27
994,29,112,1,1,261.9630352376949,#FEFEFE
995,4,61,1,1,90.0,#EFEBEE
996,102,174,2,1,-55.87022893290319,#7C2725
997,44,168,4,1,-12.027577211202427,#3A2024
998,97,129,2,1,-70.63474562800994,#643B27
999,47,14,6,1,214.33519280813738,#FEFEFE
1000,40,25,1,1,90.0,#FEFEFE
1001,27,72,1,1,266.66168092374056,#FEFEFE
1002,129,77,3,1,137.64464089070088,#7C5034
1003,158,69,5,1,76.4665567824636,#9F8A82
1004,157,158,10,1,17.93745597060527,#604F45
1005,52,65,3,1,-26.773830341007567,#2C241B
1006,101,16,4,1,-15.646406420378696,#643B27
1007,46,41,9,1,-70.8935908256176,#9F7679
1008,131,87,4,1,143.59950051726696,#875B3F
1009,96,58,4,1,168.5336045924471,#644D1B
1010,158,125,1,1,5.55101985781134,#FEFEFE
1011,40,158,4,1,261.0368247119398,#FEEBE0
1012,54,80,4,1,102.04446514459107,#502512
1013,168,148,2,1,121.5682825061246,#FEFEFE
1014,27,82,1,1,-89.04544190221131,#FEFEFE
1015,116,95,3,1,243.93536032181288,#875B3F
1016,89,60,4,1,148.96167946124106,#503D18
1017,143,92,6,1,-88.50347064616324,#9F7679
1018,103,46,2,1,55.48257008424359,#502512
1019,160,176,3,1,224.56754789958993,#492E30
1020,140,112,5,1,-84.43379141216823,#9D694C
1021,17,171,10,1,-24.327152274327105,#FEE0EB
1022,77,189,2,1,149.0475191794406,#945B34
1023,71,31,4,1,-45.26530306117763,#1E1414
1024,145,46,4,1,50.7404170460619,#746258
1025,58,1,2,1,-43.64377372324344,#BB9D8C
1026,86,175,2,1,178.0986857369361,#745341
1027,49,88,4,1,96.25729010693108,#131014
1028,23,75,1,1,90.0,#FEFEFE
1029,32,160,3,1,-32.473456306066225,#ECCFEF
1030,177,165,3,1,7.797238952663378,#101014
1031,81,44,3,1,-40.084609797164546,#3A2024
1032,86,17,4,1,-19.300974248825923,#644D1B
1033,142,84,5,1,257.7319354821261,#944240
1034,49,126,7,1,246.7210046209875,#604332
1035,90,32,3,1,-59.74912851012223,#3A2024
1036,1,36,6,1,16.756162137421143,#FEEBE0
1037,41,56,9,1,-75.63007787992024,#E1D5CE
1038,8,134,1,1,90.0,#EFEBEE
1039,45,97,4,1,266.47742727324646,#131014
1040,189,187,1,1,-85.42543258234821,#131214
1041,146,153,8,1,33.30121887703526,#C7BC9B
1042,108,106,2,1,157.05901840525664,#604332
1043,154,76,6,1,85.89266615937234,#60563A
1044,30,7,1,1,127.27040472377985,#FEFEFE
1045,70,18,6,1,-28.601552555566272,#945B34
1046,67,94,3,1,81.16572612598438,#BB8567
1047,13,27,1,1,90.0,#EFEBEE
1048,168,20,1,1,-68.80769578700651,#9F9596
1049,117,76,4,1,-60.047680948925745,#50181B
1050,139,115,4,1,-83.77341150315411,#9D5959
1051,148,114,9,1,110.17933456511328,#60563A
1052,116,108,3,1,94.33319622597288,#745341
1053,69,173,3,1,142.14707667788653,#643B27
1054,84,48,3,1,-59.91270936345293,#1E1619
1055,124,98,3,1,34.86546310284806,#642E13
1056,42,31,2,1,-13.253764740316868,#EFEBEE
1057,133,40,3,1,146.20268168393383,#7C5034
1058,102,124,3,1,214.04629311949668,#87712F
1059,50,76,1,1,141.1784211868178,#1E1916
1060,28,115,1,1,267.0352785298998,#FEFEFE
1061,115,14,4,1,46.23557696744444,#503D18
1062,29,74,2,1,269.0000488189706,#FEE0EB
1063,158,130,1,1,125.83870386144287,#FEFEFE
1064,33,149,1,1,-27.105958085936564,#FECCCC
1065,20,18,1,1,90.0,#FEFEFE
1066,115,83,4,1,235.76378057515453,#7C6725
1067,90,160,2,1,54.51582277574121,#9D5959
1068,113,57,4,1,236.9980305320735,#503022
1069,184,136,1,1,90.0,#FEFEFE
1070,94,1,2,1,-10.94928870695027,#9F9596
1071,77,145,3,1,89.88126490133135,#60563A
1072,47,50,6,1,-70.71874204839983,#9D5959
1073,14,115,1,1,234.90028465932545,#FEE0EB
1074,147,134,5,1,91.1106884054426,#FEFEFE
1075,84,105,3,1,-46.31288710258721,#7C5034
1076,167,69,2,1,235.9588481693581,#9F828F
1077,3,6,2,1,179.34217414331835,#FEFEFE
1078,50,136,7,1,254.61233295113675,#503D18
1079,77,182,2,1,191.6943858412297,#644D1B
1080,93,155,2,1,-68.04996030021212,#643B27
1081,26,67,1,1,90.0,#FEFEFE
1082,79,100,3,1,-54.66251288396805,#874C25
1083,181,118,1,1,-56.50648441068387,#FEFEFE
1084,42,18,1,1,186.95652935384243,#FEFEFE
1085,67,141,4,1,97.4051078210419,#493229
1086,35,173,4,1,2.070964535261581,#1E1916
1087,34,61,2,1,-69.12080738450044,#FEFEFE
1088,187,87,2,1,242.69795911027705,#9F8A82
1089,60,138,3,1,-30.619506916038205,#3A2F20
1090,187,188,1,1,182.6030466428496,#2C1B17
1091,105,76,3,1,97.7844691773075,#875B3F
1092,149,15,1,1,196.51402299258405,#9F828F
1093,32,99,2,1,250.9767368233974,#C7BC9B
1094,122,77,4,1,-82.50798515200577,#131214
1095,89,175,2,1,241.09742174900302,#723914
1096,127,44,4,1,122.27787595740187,#604332
1097,125,105,2,1,238.1777299518543,#643B27
1098,150,117,7,1,108.42907794350566,#FEE0EB
1099,137,17,3,1,98.3583718703681,#9F9596
1100,150,126,2,1,104.60781929284971,#FEE0EB
1101,101,83,4,1,118.81985520252653,#946B51
1102,88,68,5,1,187.0056601685235,#493229
1103,23,149,2,1,36.24470822945527,#EFEBEE
1104,42,146,6,1,-64.56515409788716,#FEFEFE
1105,173,56,2,1,-80.51238304188229,#9F9596
1106,158,151,3,1,249.14687621519462,#FEFEFE
1107,163,119,2,1,-68.59347905291938,#ECCFEF
1108,32,47,5,1,19.64764328382556,#C7BBB3
1109,190,63,2,1,-64.8742946064443,#9F9596
1110,95,172,2,1,-89.65833469519566,#725D1D
1111,179,54,2,1,13.526717632639603,#9F9596
1112,131,42,4,1,105.34189788580956,#60563A
1113,107,85,3,1,163.86391136988067,#9D5959
1114,169,163,5,1,7.8955921961290585,#1E1619
1115,184,67,1,1,-30.90940703035291,#9F9596
1116,139,91,3,1,32.590569445704304,#945B34
1117,8,81,1,1,90.0,#FEEBE0
1118,31,134,1,1,-80.59499946573231,#FEFEFE
1119,154,152,5,1,17.236764050198047,#E1D5B3
1120,100,85,4,1,140.39123528449903,#C79C9B
1121,15,185,2,1,-40.58373545783155,#2C2220
1122,14,59,1,1,90.0,#FEE0EB
1123,9,38,6,1,18.26119520192104,#FEFEFE
1124,90,48,2,1,-36.99372241031769,#101014
1125,147,57,4,1,57.16475697623179,#745341
1126,79,160,2,1,103.23142722683382,#72472A
1127,146,99,5,1,-82.4981675321217,#3A2024
1128,68,31,3,1,-18.495489050965745,#503D18
1129,149,155,9,1,12.330948329315646,#9D7C6B
1130,65,20,6,1,-38.24052631022761,#7C5034
1131,140,56,4,1,-82.35798412282057,#725D1D
1132,140,173,4,1,108.21358003450793,#874C25
1133,106,114,4,1,185.42952168920468,#493C37
1134,164,129,3,1,228.88743987794265,#E1D5CE
1135,113,61,4,1,255.2940143503245,#2C1B17
1136,109,182,3,1,199.79805407678066,#875B3F
1137,52,188,4,1,196.24227697125502,#946B51
1138,26,3,2,1,49.227371429863354,#EFEBEE
